business_name,lic_code,business_start_date,business_end_date,Lifespan,closed,age_if_opened,full_address,business_id,name,MA,year,lati,longi
eurest dining  pinterest,,10/01/1968,,,no,18201.0,"651 brannan st, San Francisco, CA, 94103",82792,eurest dining services  pinterest,93.5,2018.0,37.7752468,-122.3997377
rove kitchen,"Restaurant 1,000 - 2,000 Sqft",03/31/2014,,,no,1584.0,"678 post st, San Francisco, CA, 94109",77017,rove kitchen,100.0,2016.0,37.7879253,-122.4129196
fire of brazil express,"Restaurant Less Than 1,000 Sqft",07/23/2014,,,no,1470.0,"845 market st spc fe14, San Francisco, CA, 94103",80280,fire of brazil express,95.5,2018.0,37.784219,-122.406176
cafe in,"Restaurant 1,000 - 2,000 Sqft",05/09/2016,,,no,814.0,"855 bryant st, San Francisco, CA, 94103",88087,cafe in,86.5,2018.0,37.7749454,-122.4035655
lychee cafe no2,"Restaurant Greater Than 2,000 Sqft",04/23/2015,,,no,1196.0,"2333 irving st, San Francisco, CA, 94122",83043,lychee cafe no2,83.0,2017.0,37.7630886,-122.48306170000001
banh mi house,"Restaurant Less Than 1,000 Sqft",04/28/2015,,,no,1191.0,"2701 san bruno ave, San Francisco, CA, 94134",87700,banh mi house,90.0,2017.0,37.727594599999996,-122.4033707
lys vietnamese cuisine,"Restaurant 1,000 - 2,000 Sqft",05/01/2015,,,no,1188.0,"1779 lombard st, San Francisco, CA, 94123",83403,lys vietnamese cuisine,83.0,2018.0,37.80030120000001,-122.43064380000001
the italian homemade company marina,"Restaurant Greater Than 2,000 Sqft",05/05/2015,,,no,1184.0,"1919 union st, San Francisco, CA, 94123",83575,the italian homemade company,83.0,2018.0,37.797421500000006,-122.43097040000002
moonchef llc,Caterer,05/01/2015,,,no,1188.0,"945 sacramento st, San Francisco, CA, 94108",83571,moonchef llc,98.0,2017.0,37.7928816,-122.4083666
old devil moon,"Restaurant 1,000 - 2,000 Sqft",05/01/2015,,,no,1188.0,"3472 mission st, San Francisco, CA, 9411",88381,old devil moon,99.0,2018.0,37.741219,-122.42300300000001
the soapbox cafe,"Restaurant Less Than 1,000 Sqft",05/11/2015,,,no,1178.0,"1800 hyde st, San Francisco, CA, 94109",83524,the soapbox cafe,95.0,2017.0,37.797505,-122.4185656
wine down,Bars/taverns W/food Prep,04/25/2014,,,no,1559.0,"685 folsom st, San Francisco, CA, 94107",86333,wine down,96.0,2018.0,37.784063700000004,-122.3982494
cadillac bar and grill,Places Of Public Assembly & Open-Air Assembly,07/01/2013,,,no,1857.0,"1355 market st ste 160, San Francisco, CA, 94103",78390,cadillac bar  grill,93.0,2017.0,37.776833700000005,-122.41637549999999
as quoted inc,"Restaurant Greater Than 2,000 Sqft",05/14/2015,,,no,1175.0,"3613 sacramento st, San Francisco, CA, 94118",83633,as quoted,88.0,2018.0,37.7873451,-122.45213770000001
george and lennie,"Restaurant Less Than 1,000 Sqft",07/01/2016,,,no,761.0,"277 golden gate ave, San Francisco, CA, 94102",95505,george and lennie,92.0,2018.0,37.78146160000001,-122.4150038
san franciscos hometown creamery,"Restaurant Less Than 1,000 Sqft",05/22/2015,,,no,1167.0,"1290 9th ave, San Francisco, CA, 94122",82337,san francisco hometown creamery,91.0,2018.0,37.764405,-122.466102
bei fang style,"Restaurant Less Than 1,000 Sqft",05/26/2015,,,no,1163.0,"2218 irving st, San Francisco, CA, 94122",83588,bei fang style,88.0,2018.0,37.763502,-122.481879
bar nua,"Restaurant Greater Than 2,000 Sqft",05/29/2015,,,no,1160.0,"561 columbus ave, San Francisco, CA, 94133",83773,bar nua,83.0,2018.0,37.7999585,-122.4099817
cala restaurant,Multiple,05/29/2015,,,no,1160.0,"149 fell st, San Francisco, CA, 94102",83998,cala restaurant,89.0,2017.0,37.7760792,-122.42040379999999
f2 founders llc,,06/01/2015,,,no,1157.0,"400 grove st, San Francisco, CA, 94102",84668,f2 founders llc,90.5,2018.0,37.7779309,-122.4234898
bay breeze,Retail Food Market W/food Prep. Lt 5001 Sqft,04/28/1999,,,no,7035.0,"pier 41 fishermans wharf, San Francisco, CA, 94133",7722,bay monarch,98.0,2018.0,37.808494,-122.412
gemini,Retail Food Market W/food Prep. Lt 5001 Sqft,04/28/1999,,,no,7035.0,"pier 41 fishermans wharf, San Francisco, CA, 94133",57601,gemini  san francisco bay concessionaires,98.0,2016.0,37.808494,-122.412
dragon papa,Take-Out Establishment,06/03/2015,,,no,1155.0,"752 grant ave, San Francisco, CA, 94108",83603,dragon papa,90.0,2017.0,37.7941724,-122.4061811
the fudbox,Caterer,10/16/2016,,,no,654.0,"2565 3rd st ste 307, San Francisco, CA, 94107",89906,the fudbox,98.0,2017.0,37.7570539,-122.3878253
jordans kitchen llc,"Restaurant Greater Than 2,000 Sqft",09/08/2011,,,no,2519.0,"413 10th st, San Francisco, CA, 94103",81637,jordans kitchen llc,96.0,2017.0,37.771451899999995,-122.4107503
saigon sandwiches,"Restaurant Less Than 1,000 Sqft",08/27/2014,,,no,1435.0,"581 eddy st, San Francisco, CA, 94102",80313,saigon sandwiches,71.5,2018.0,37.7832317,-122.4171655
the lunchpad,"Restaurant 1,000 - 2,000 Sqft",02/14/2013,,,no,1994.0,"581 hayes st, San Francisco, CA, 94102",82097,the lunchpad,90.5,2017.0,37.7763532,-122.42586580000001
the moonshot,"Restaurant 1,000 - 2,000 Sqft",05/29/2015,,,no,1160.0,"2120 greenwich st, San Francisco, CA, 94123",83727,the moonshot,98.0,2017.0,37.7992257,-122.435499
smitten ice cream,Multiple,01/01/2015,,,no,1308.0,"2404 california st, San Francisco, CA, 94115",82945,smitten ice cream,96.0,2017.0,37.7889939,-122.4342256
fine and rare,"Restaurant Greater Than 2,000 Sqft",05/04/2014,05/13/2018,1470.0,yes,,"555 golden gate ave, San Francisco, CA, 94102",83475,fine and rare,94.0,2018.0,37.780865500000004,-122.4196054
split bread,Multiple,08/01/2012,,,no,2191.0,"560 mission st #150, San+francisco, CA, 94105",82095,split bread,89.5,2018.0,37.788756899999996,-122.3993836
lous cafe,"Restaurant Less Than 1,000 Sqft",09/14/2009,,,no,3243.0,"100 pine st #102, San+francisco, CA, 94111",83449,lous cafe,77.5,2017.0,37.7925318,-122.3988929
itea kearny sf,"Restaurant Less Than 1,000 Sqft",07/06/2015,,,no,1122.0,"253 kearny st, San Francisco, CA, 94108",84040,itea kearny sf,89.0,2018.0,37.7905266,-122.4042567
i tea sf,"Restaurant Less Than 1,000 Sqft",09/12/2014,,,no,1419.0,"2150 irving st, San Francisco, CA, 94122",82354,i tea sf,94.0,2018.0,37.76352429999999,-122.4811727
los shucos latin hot dogs,"Restaurant Less Than 1,000 Sqft",07/31/2012,,,no,2192.0,"3224 1/2 22nd st, San Francisco, CA, 9411",74761,los shucos latin hot dogs,96.0,2017.0,37.75697520000001,-122.4055914
blaze pizza fastfired,Multiple,03/03/2015,,,no,1247.0,"3251 20th ave #157, San+francisco, CA, 94132",82345,blaze pizza fastfired,84.5,2017.0,37.728081700000004,-122.4770808
chubby noodle,"Restaurant Less Than 1,000 Sqft",07/01/2015,,,no,1127.0,"1310 grant ave, San Francisco, CA, 94133",85532,chubby noodle,92.0,2017.0,37.7990326,-122.40715890000001
3rd cousin,"Restaurant 1,000 - 2,000 Sqft",04/01/2014,,,no,1583.0,"919 cortland ave, San Francisco, CA, 94131",85495,3rd cousin,100.0,2018.0,37.739137799999995,-122.4136986
fumi curry,"Restaurant 1,000 - 2,000 Sqft",08/26/2014,,,no,1436.0,"3303 mission st, San Francisco, CA, 94102",81302,fumi curry,77.5,2017.0,37.743993100000004,-122.4205898
chipotle mexican grill #2293,"Restaurant Less Than 1,000 Sqft",04/06/2001,,,no,6326.0,"2675 geary blvd e105, San Francisco, CA, 94118",83365,chipotle mexican grill,99.0,2018.0,37.7821682,-122.4464584
an japanese restaurant,"Restaurant Less Than 1,000 Sqft",07/20/2015,,,no,1108.0,"22 peace plaza 510, San+francisco, CA, 94115",84321,an japanese restaurant,98.0,2017.0,37.785099200000005,-122.42910590000001
dip llc,"Restaurant Less Than 1,000 Sqft",07/24/2015,,,no,1104.0,"1318 grant ave, San Francisco, CA, 94133",87364,dip llc,78.0,2017.0,37.7991331,-122.4071869
live feed commissary,,10/01/1968,,,no,18201.0,"2200 jerrold ave z, San Francisco, CA, 94124",84449,live feed,98.0,2015.0,37.745706799999994,-122.39882450000002
the castro fountain,"Restaurant 1,000 - 2,000 Sqft",07/29/2015,,,no,1099.0,"554 castro st, San Francisco, CA, 94114",86071,the castro fountain,100.0,2017.0,37.7600064,-122.4352004
pizza joint,"Restaurant Less Than 1,000 Sqft",03/27/2015,,,no,1223.0,"3088 balboa st, San Francisco, CA, 94121",82664,pizza joint,80.0,2018.0,37.7761394,-122.4918098
aloha hawaiian barbecue,"Restaurant 1,000 - 2,000 Sqft",03/31/2015,,,no,1219.0,"4935 mission st, San Francisco, CA, 94112",82733,aloha hawaiian barbecue,84.0,2018.0,37.7194255,-122.4386237
el aji peruvian restaurant,,03/31/2015,06/30/2017,822.0,yes,,"3015 mission st, San Francisco, CA, 9411",87440,el aji peruvian restaurant,85.0,2018.0,37.780054,-122.409586
powell street pizza and pasta,Take-Out Establishment,01/01/2005,,,no,4960.0,"239 powell st, San Francisco, CA, 94102",78749,powell street pizza and pasta,90.5,2017.0,37.786946500000006,-122.4085436
the dorian,Multiple,07/16/2015,,,no,1112.0,"2001 chestnut st, San Francisco, CA, 94123",84619,the dorian,93.0,2018.0,37.800626799999996,-122.43641699999999
annies hot dogs,Multiple,08/10/1983,,,no,12775.0,"1330 25th st, San Francisco, CA, 94107",83843,annies hot dogs,99.0,2018.0,37.7530602,-122.39208159999998
farm fresh underground,"Restaurant Less Than 1,000 Sqft",07/22/2009,,,no,3297.0,"1650 holloway ave, San Francisco, CA, 94132",60555,farm fresh underground,100.0,2017.0,37.7223946,-122.47861429999999
hops  hominy,"Restaurant 1,000 - 2,000 Sqft",09/08/2011,,,no,2519.0,"12 tillman place, San Francisco, CA, 94108",82926,hops  hominy,98.0,2018.0,37.78928670000001,-122.4054284
5th avenue deli  market,Retail Food Market W/food Prep. Lt 5001 Sqft,08/14/2015,,,no,1083.0,"4 embarcadero center, San Francisco, CA, 94111",84813,5th avenue deli  market,92.0,2017.0,37.795389799999995,-122.3961067
koja kitchen ca01,"Restaurant 1,000 - 2,000 Sqft",06/01/2014,,,no,1522.0,"343 clement st, San Francisco, CA, 94118",78934,koja kitchen ca01,86.0,2018.0,37.7828265,-122.46311090000002
hot duck,"Restaurant Less Than 1,000 Sqft",08/20/2015,,,no,1077.0,"1900 clement st, San Francisco, CA, 94121",85972,hot duck,72.5,2017.0,37.782428100000004,-122.47973870000001
el rincon yucateco,"Restaurant 1,000 - 2,000 Sqft",04/21/2015,,,no,1198.0,"491 o'farrell st, San Francisco, CA, 94102",83305,el rincon yucateco,86.0,2018.0,37.7856889,-122.4127791
marengo on the alley,Multiple,04/21/2015,,,no,1198.0,"531 commercial st, San Francisco, CA, 94111",84453,marengo on the alley,93.5,2016.0,37.7943175,-122.4019795
craftsman and wolves the den,"Restaurant Less Than 1,000 Sqft",01/28/2012,,,no,2377.0,"1598 yosemite ave, San Francisco, CA, 94124",84749,craftsman and wolves the den,100.0,2016.0,37.7268861,-122.3914937
bistro coffee  oyster bar,"Restaurant Less Than 1,000 Sqft",08/24/2015,,,no,1073.0,"452 balboa st, San Francisco, CA, 94118",88954,bistro coffee  oyster bar,98.0,2017.0,37.777424700000005,-122.46387990000001
chaat corner,Multiple,01/01/2014,,,no,1673.0,"320 3rd st, San Francisco, CA, 94107",84590,chaat corner,73.0,2016.0,37.7834893,-122.39884099999999
ginza japanese restaurant,"Restaurant 1,000 - 2,000 Sqft",08/31/2015,,,no,1066.0,"1793 haight st, San Francisco, CA, 94117",86073,ginza japanese restaurant,89.5,2018.0,37.7692507,-122.45157009999998
wise sons delicatessen,"Restaurant 1,000 - 2,000 Sqft",12/25/2010,,,no,2776.0,"1520 fillmore st, San Francisco, CA, 94115",83804,wise sons delicatessen,90.5,2018.0,37.783642900000004,-122.4324466
massawa restaurant,"Restaurant 1,000 - 2,000 Sqft",09/10/2015,,,no,1056.0,"532 green st, San Francisco, CA, 94133",85397,massawa restaurant,91.5,2018.0,37.7999245,-122.4080348
ben thai,,09/11/2015,,,no,1055.0,"1331 polk st, San Francisco, CA, 94109",85109,ben thai cafe,91.5,2018.0,37.7892273,-122.4205627
del popolo,"Restaurant Greater Than 2,000 Sqft",09/01/2015,,,no,1065.0,"855 bush st, San Francisco, CA, 9411",84961,del popolo,98.0,2017.0,37.7896254,-122.4113705
petit crenn,"Restaurant 1,000 - 2,000 Sqft",05/22/2015,,,no,1167.0,"609 hayes st, San Francisco, CA, 94102",83497,petit crenn,90.5,2018.0,37.776260799999996,-122.42652939999999
maysoons pizza,"Restaurant Less Than 1,000 Sqft",09/21/2015,,,no,1045.0,"829 geary st, San Francisco, CA, 94109",85240,maysoons pizza,73.0,2017.0,37.786159999999995,-122.41700900000001
ladle  leaf,"Restaurant Greater Than 2,000 Sqft",01/01/2002,,,no,6056.0,"221 montgomery st, San Francisco, CA, 94104",3924,ladle and leaf,96.5,2018.0,37.791151,-122.402403
ladle  leaf,"Restaurant Less Than 1,000 Sqft",01/01/2002,,,no,6056.0,"50 post st, San Francisco, CA, 94104",164,ladle  leaf,91.5,2017.0,37.7891638,-122.40297930000001
left coast catering  cafe,,01/01/2007,,,no,4230.0,"1400 yosemite ave, San Francisco, CA, 94124",83371,left coast catering,98.0,2016.0,37.7249843,-122.3879215
a desi cafe,"Restaurant Less Than 1,000 Sqft",06/01/2015,,,no,1157.0,"1501 noriega st, San Francisco, CA, 94122",83644,a desi cafe,86.5,2018.0,37.7538828,-122.4798713
orens hummus catering,Caterer Retail Food Vehicles,09/24/2015,,,no,1042.0,"50 post st, San Francisco, CA, 94104",85156,orens hummus catering,100.0,2018.0,37.7891638,-122.40297930000001
mr  mrs tea house llc,"Restaurant Less Than 1,000 Sqft",09/24/2015,,,no,1042.0,"544 clement st, San Francisco, CA, 94118",85185,mr  mrs tea house llc,89.0,2018.0,37.783173,-122.465245
corridor,Multiple,09/28/2015,,,no,1038.0,"100 van ness ave, San Francisco, CA, 94102",86393,corridor cafe,90.5,2018.0,37.776731,-122.4192514
illy caffe sf_market st,"Restaurant Less Than 1,000 Sqft",09/16/2015,,,no,1050.0,"2349 market st, San Francisco, CA, 94114",85337,illy caffe sf_market st,94.0,2018.0,37.7631056,-122.434044
illy caffe sf_embarcadero,"Restaurant Less Than 1,000 Sqft",09/16/2015,,,no,1050.0,"301 clay st, San Francisco, CA, 94111",85342,illy caffe sf_embarcadero,100.0,2017.0,37.7956165,-122.3992152
leos luxury oyster bar,Multiple,10/01/2015,,,no,1035.0,"568 sacramento st, San Francisco, CA, 94111",86282,leos luxury oyster bar,100.0,2016.0,37.794019,-122.4025477
proper food,"Restaurant Less Than 1,000 Sqft",05/17/2013,,,no,1902.0,"1 market st d, San Francisco, CA, 94105",85324,proper food,93.0,2017.0,37.7940057,-122.3949618
rooster  rice inc,Take-Out Establishment,10/02/2015,,,no,1034.0,"2211 filbert st, San Francisco, CA, 94123",94722,rooster  rice,98.0,2018.0,37.7978964,-122.43594709999999
piccolo forno,"Restaurant Less Than 1,000 Sqft",10/26/2015,,,no,1010.0,"725 columbus ave, San Francisco, CA, 94133",85299,piccolo forno,89.0,2018.0,37.80136299999999,-122.41203300000001
big rec taproom,"Restaurant 1,000 - 2,000 Sqft",12/08/2016,,,no,601.0,"3066 24th street, San Francisco, CA, 9411",91199,big rec taproom,96.0,2018.0,37.752677,-122.41343700000002
hippie thai street food,"Restaurant 1,000 - 2,000 Sqft",09/01/2015,,,no,1065.0,"1418 haight st, San Francisco, CA, 94117",84735,hippie thai street food,85.0,2016.0,37.7703523,-122.44578700000001
wesburger n more,"Restaurant Greater Than 2,000 Sqft",10/05/2015,,,no,1031.0,"2240 mission st, San Francisco, CA, 9411",85953,wesburger n more,85.5,2018.0,37.7611079,-122.41964890000001
tamarind hall,Multiple,10/13/2015,,,no,1023.0,"1268 grant ave, San Francisco, CA, 94133",86213,tamarind hall,92.5,2018.0,37.7986906,-122.4070041
cafe reveille,Multiple,10/13/2015,,,no,1023.0,"610 long bridge st, San Francisco, CA, 94158",84843,cafe reveille,90.0,2016.0,37.773487599999996,-122.39160729999999
makli restaurant,"Restaurant 1,000 - 2,000 Sqft",03/01/2008,,,no,3805.0,"290 sanchez st, San Francisco, CA, 94114",37141,makli restaurant,81.0,2017.0,37.764511,-122.430959
hitachino beer  wagyu,"Restaurant 1,000 - 2,000 Sqft",10/19/2015,,,no,1017.0,"639 post st, San Francisco, CA, 94109",88105,hitachino beer  wagyu,100.0,2017.0,37.787702100000004,-122.41229209999999
proper food,Take-Out Establishment,05/17/2013,,,no,1902.0,"350 california st, San Francisco, CA, 94104",83927,proper food,96.5,2017.0,37.7934074,-122.40084399999999
jimmy johns,"Restaurant 1,000 - 2,000 Sqft",10/23/2015,,,no,1013.0,"120 pine st, San Francisco, CA, 94111",85480,jimmy johns,93.0,2017.0,37.79257810000001,-122.3990608
blue iguana,,10/01/2013,,,no,1765.0,"600 monterey blvd, San Francisco, CA, 94127",86742,blue iguana,85.0,2017.0,37.73183710000001,-122.44918829999999
juice shop,"Restaurant Less Than 1,000 Sqft",01/25/2010,,,no,3110.0,"2 trinity place, San+francisco, CA, 94104",84095,juice shop,99.0,2017.0,37.7900625,-122.4025621
dj sushi inc,"Restaurant 1,000 - 2,000 Sqft",11/01/2015,,,no,1004.0,"450 broadway st, San Francisco, CA, 94133",85796,dj sushi inc,85.5,2017.0,37.798319600000006,-122.40479520000001
tara indian cuisine,,10/01/2006,01/04/2017,3748.0,yes,,"2217 market st, San Francisco, CA, 94114",90504,tara indian cuisine,84.0,2018.0,37.7653096,-122.4313385
cafe de casa,"Restaurant Less Than 1,000 Sqft",11/04/2015,,,no,1001.0,"2701 leavenworth st, San Francisco, CA, 94133",82315,cafe de casa,97.0,2017.0,37.8060842,-122.4189129
binis kitchen llc,Take-Out Establishment,03/01/2014,,,no,1614.0,"1 post st, San Francisco, CA, 94104",85583,binis kitchen llc,94.0,2018.0,37.788765500000004,-122.40274679999999
delicioso creperie,"Restaurant Greater Than 2,000 Sqft",10/27/2015,,,no,1009.0,"1550 bryant st, San Francisco, CA, 94103",85679,delicioso creperie,89.5,2018.0,37.7675413,-122.41124280000001
amaweles south african kitchen,"Restaurant Less Than 1,000 Sqft",07/21/2015,,,no,1107.0,"101 spear st a7, San Francisco, CA, 94105",91503,amaweles south african kitchen,90.5,2018.0,37.792549,-122.3930995
kawashimas kitchen,Catering Facility,06/18/2013,,,no,1870.0,"5800 3rd st #1001, San Francisco, CA, 94121",85739,kawashimas kitchen,75.0,2017.0,37.72534520000001,-122.39480959999999
tataki sushi  saki bar,"Restaurant 1,000 - 2,000 Sqft",09/01/2015,,,no,1065.0,"2827 california st, San Francisco, CA, 94115",86924,tataki sushi  sake bar,88.5,2018.0,37.7878646,-122.44099209999999
the morris,"Restaurant Greater Than 2,000 Sqft",11/18/2015,,,no,987.0,"2501 mariposa st, San Francisco, CA, 9411",87203,the morris,88.5,2018.0,37.7630081,-122.40855810000001
original us restauant,Multiple,11/16/2015,,,no,989.0,"414 columbus ave, San Francisco, CA, 94133",85779,original us restaurant,89.5,2017.0,37.7990195,-122.40801259999999
scopo divino,Multiple,11/19/2015,,,no,986.0,"2800 california st 101, San Francisco, CA, 94115",86379,scopo divino,92.0,2018.0,37.788188,-122.44081200000001
hd rice noodles,"Restaurant 1,000 - 2,000 Sqft",11/18/2015,,,no,987.0,"1395 noriega st, San Francisco, CA, 94122",85787,hd rice noodles,80.5,2018.0,37.75395,-122.47845490000002
nkg cafe,"Restaurant Less Than 1,000 Sqft",07/24/2015,,,no,1104.0,"28 leland ave, San Francisco, CA, 94134",84394,nkg cafe,89.0,2018.0,37.7115956,-122.4042725
india clay oven restaurant and bar,Multiple,11/30/2015,,,no,975.0,"2436 clement st, San Francisco, CA, 94121",85955,india clay oven restaurant and bar,84.5,2018.0,37.7822422,-122.4855312
peets coffee  tea,Fast Food Extablishment,01/01/1989,,,no,10804.0,"2080 chestnut st, San Francisco, CA, 94123",77580,peets coffee  tea,89.0,2017.0,37.800859,-122.43789890000001
afc sushi  safeway #964,Take-Out Establishment,01/01/1996,,,no,8248.0,"4950 mission st, San Francisco, CA, 94112",86137,afc sushi  safeway #964,95.0,2018.0,37.719877200000006,-122.43885
mi yucatan,"Restaurant 1,000 - 2,000 Sqft",08/04/2015,,,no,1093.0,"2845 mission st, San Francisco, CA, 9411",84543,mi yucatan,87.5,2018.0,37.751537299999995,-122.41814009999999
monterey pizza  asian zap,"Restaurant Less Than 1,000 Sqft",12/04/2015,,,no,971.0,"599 monterey blvd, San Francisco, CA, 94127",89167,monterey pizza and asian zap,87.0,2017.0,37.731348,-122.44876000000001
