"business_id","date","description"
62057,"20180711","Moderate risk food holding temperature   [ date violation corrected: 7/18/2018 ]"
62057,"20180711","Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/18/2018 ]"
62057,"20180711","Improper storage of equipment utensils or linens  [ date violation corrected: 7/18/2018 ]"
62057,"20180711","Other low risk violation  [ date violation corrected: 7/18/2018 ]"
62057,"20180711","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/18/2018 ]"
62057,"20180711","Improper food storage  [ date violation corrected: 7/18/2018 ]"
62057,"20170913","Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/11/2018 ]"
62057,"20170913","Inadequate ventilation or lighting  [ date violation corrected: 7/11/2018 ]"
62057,"20170913","Moderate risk vermin infestation  [ date violation corrected: 7/11/2018 ]"
62057,"20170913","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/11/2018 ]"
62057,"20170913","Foods not protected from contamination  [ date violation corrected: 7/11/2018 ]"
62057,"20170913","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/11/2018 ]"
62057,"20170913","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 7/11/2018 ]"
62057,"20170713","Improper or defective plumbing  [ date violation corrected: 9/13/2017 ]"
62057,"20170713","Unclean or unsanitary food contact surfaces  [ date violation corrected: 7/14/2017 ]"
62057,"20170713","High risk vermin infestation  [ date violation corrected: 7/14/2017 ]"
62057,"20170713","Inadequate ventilation or lighting  [ date violation corrected: 9/13/2017 ]"
62057,"20170713","Contaminated or adulterated food  [ date violation corrected: 7/14/2017 ]"
62057,"20170713","Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/13/2017 ]"
62057,"20170713","High risk food holding temperature   [ date violation corrected: 7/14/2017 ]"
62057,"20160526","Unclean hands or improper use of gloves  [ date violation corrected: 6/9/2016 ]"
62057,"20160526","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 6/9/2016 ]"
62060,"20170420","Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/2/2018 ]"
62060,"20160523","Moderate risk food holding temperature   [ date violation corrected: 4/20/2017 ]"
62064,"20180627","Inadequate ventilation or lighting  [ date violation corrected: 6/27/2018 ]"
62064,"20180627","Unclean or degraded floors walls or ceilings"
62064,"20180627","Unapproved or unmaintained equipment or utensils"
62064,"20171016","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 10/16/2017 ]"
62064,"20171016","Moderate risk vermin infestation  [ date violation corrected: 10/26/2017 ]"
62064,"20171016","Permit license or inspection report not posted  [ date violation corrected: 6/27/2018 ]"
62064,"20160819","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/24/2016 ]"
62064,"20160819","Food safety certificate or food handler card not available  [ date violation corrected: 10/16/2017 ]"
62064,"20160819","Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/24/2016 ]"
62064,"20160819","Insufficient hot water or running water  [ date violation corrected: 8/24/2016 ]"
62064,"20160819","Improper food storage  [ date violation corrected: 8/24/2016 ]"
62064,"20160411","Improper food storage  [ date violation corrected: 8/19/2016 ]"
62064,"20160411","Insufficient hot water or running water  [ date violation corrected: 4/12/2016 ]"
62064,"20160411","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/19/2016 ]"
62064,"20160411","Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/19/2016 ]"
62064,"20160411","Improper or defective plumbing  [ date violation corrected: 8/19/2016 ]"
62064,"20160411","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/19/2016 ]"
62064,"20160411","High risk vermin infestation  [ date violation corrected: 4/12/2016 ]"
62064,"20160411","Improper storage of equipment utensils or linens  [ date violation corrected: 4/12/2016 ]"
62067,"20180216","Unclean hands or improper use of gloves  [ date violation corrected: 2/16/2018 ]"
62069,"20170620","Inadequately cleaned or sanitized food contact surfaces"
62069,"20150831","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/20/2017 ]"
62069,"20150831","No thermometers or uncalibrated thermometers   [ date violation corrected: 6/20/2017 ]"
62069,"20150831","Moderate risk food holding temperature   [ date violation corrected: 6/20/2017 ]"
62140,"20171108","Insufficient hot water or running water  [ date violation corrected: 12/8/2017 ]"
62140,"20171108","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 12/8/2017 ]"
62140,"20171108","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 12/8/2017 ]"
62176,"20171103","Moderate risk food holding temperature   [ date violation corrected: 11/22/2017 ]"
62176,"20171017","High risk food holding temperature   [ date violation corrected: 11/3/2017 ]"
62176,"20171017","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/3/2017 ]"
62176,"20171017","Improper cooling methods  [ date violation corrected: 11/3/2017 ]"
62176,"20171017","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 11/3/2017 ]"
62176,"20160114","Moderate risk food holding temperature   [ date violation corrected: 3/16/2016 ]"
62176,"20160114","Improper cooling methods  [ date violation corrected: 3/16/2016 ]"
62176,"20160114","Moderate risk vermin infestation  [ date violation corrected: 3/16/2016 ]"
62176,"20160114","Foods not protected from contamination  [ date violation corrected: 3/16/2016 ]"
62179,"20180426","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/26/2018 ]"
62179,"20180426","Unapproved or unmaintained equipment or utensils"
62179,"20180426","Improper food storage"
62179,"20170510","Moderate risk food holding temperature   [ date violation corrected: 5/17/2017 ]"
62179,"20170510","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/10/2017 ]"
62179,"20170510","Low risk vermin infestation  [ date violation corrected: 5/17/2017 ]"
62179,"20160629","Improper thawing methods   [ date violation corrected: 5/10/2017 ]"
62179,"20160629","Foods not protected from contamination  [ date violation corrected: 5/10/2017 ]"
62179,"20151014","Unclean or degraded floors walls or ceilings  [ date violation corrected: 6/29/2016 ]"
62179,"20151014","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 6/29/2016 ]"
62277,"20180221","Inadequate food safety knowledge or lack of certified food safety manager"
62277,"20180221","Unapproved or unmaintained equipment or utensils"
62277,"20180221","High risk food holding temperature   [ date violation corrected: 2/28/2018 ]"
62277,"20160429","Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/21/2018 ]"
62277,"20160429","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 2/21/2018 ]"
62277,"20160429","No thermometers or uncalibrated thermometers   [ date violation corrected: 2/21/2018 ]"
62277,"20160429","Inadequate warewashing facilities or equipment  [ date violation corrected: 2/21/2018 ]"
62298,"20171129","Inadequate or unsanitary refuse containers or area or no garbage service"
62298,"20160919","Improper food storage  [ date violation corrected: 11/29/2017 ]"
62298,"20150826","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 9/19/2016 ]"
62308,"20171026","Moderate risk food holding temperature   [ date violation corrected: 10/26/2017 ]"
62308,"20171026","Foods not protected from contamination  [ date violation corrected: 11/3/2017 ]"
62308,"20171026","Unclean or degraded floors walls or ceilings  [ date violation corrected: 11/3/2017 ]"
62308,"20171026","Moderate risk vermin infestation  [ date violation corrected: 11/3/2017 ]"
62308,"20160203","Moderate risk food holding temperature   [ date violation corrected: 2/19/2016 ]"
62308,"20160203","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 2/19/2016 ]"
62308,"20160203","Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/26/2017 ]"
62308,"20160203","Contaminated or adulterated food  [ date violation corrected: 2/3/2016 ]"
62308,"20160203","Unclean hands or improper use of gloves  [ date violation corrected: 2/3/2016 ]"
62308,"20160203","Moderate risk vermin infestation  [ date violation corrected: 2/19/2016 ]"
62330,"20180131","Improper or defective plumbing  [ date violation corrected: 2/6/2018 ]"
62330,"20180131","Unclean or unsanitary food contact surfaces  [ date violation corrected: 2/6/2018 ]"
62330,"20180131","Permit license or inspection report not posted  [ date violation corrected: 2/6/2018 ]"
62330,"20180131","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/6/2018 ]"
62330,"20170119","Other high risk violation  [ date violation corrected: 1/20/2017 ]"
62330,"20170119","Food safety certificate or food handler card not available  [ date violation corrected: 1/20/2017 ]"
62330,"20170119","High risk food holding temperature   [ date violation corrected: 1/20/2017 ]"
62330,"20170119","Unclean or unsanitary food contact surfaces  [ date violation corrected: 1/20/2017 ]"
62330,"20170119","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/20/2017 ]"
62330,"20170119","Improper cooling methods  [ date violation corrected: 1/20/2017 ]"
62334,"20160916","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 9/16/2016 ]"
62334,"20160916","Foods not protected from contamination  [ date violation corrected: 9/16/2016 ]"
62334,"20160916","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/16/2016 ]"
62334,"20160916","Improper food storage  [ date violation corrected: 9/16/2016 ]"
62357,"20151027","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/27/2015 ]"
62357,"20151027","Food safety certificate or food handler card not available"
62357,"20151027","No thermometers or uncalibrated thermometers   [ date violation corrected: 1/19/2016 ]"
62357,"20151027","Inadequate ventilation or lighting  [ date violation corrected: 1/19/2016 ]"
62357,"20151027","No hot water or running water  [ date violation corrected: 10/27/2015 ]"
62362,"20180501","Improper storage of equipment utensils or linens"
62362,"20180501","Unclean or degraded floors walls or ceilings"
62362,"20160909","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/22/2016 ]"
62362,"20160909","Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/22/2016 ]"
62362,"20150804","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 8/5/2015 ]"
62362,"20150804","Improper or defective plumbing  [ date violation corrected: 8/5/2015 ]"
